track_id,track_name,main_artist,artists,artist_ids,album_id,album_name,duration_ms,explicit,track_number,spotify_url
5FT12gp9MD6cLMY12guVTJ,The Sesh,Wiz Khalifa,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,5v6TLCuCEv6iGIknokwqtG,Girls Love Horses,197142,True,14,https://open.spotify.com/track/5FT12gp9MD6cLMY12guVTJ
5y2ijHECwFYWqcAHKTZgzD,Risk It All,Bruno Mars,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,7vI4iTxDmgEN63liQHPEX1,The Romantic,204068,False,1,https://open.spotify.com/track/5y2ijHECwFYWqcAHKTZgzD
6QletrrmpkUpeJkipX9pgf,Cha Cha Cha,Bruno Mars,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,7vI4iTxDmgEN63liQHPEX1,The Romantic,236559,False,2,https://open.spotify.com/track/6QletrrmpkUpeJkipX9pgf
6f68Ac5tt5BQOpwr0BV9oN,I Just Might,Bruno Mars,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,7vI4iTxDmgEN63liQHPEX1,The Romantic,212973,False,3,https://open.spotify.com/track/6f68Ac5tt5BQOpwr0BV9oN
1sVBT215CDmVJvfy1E2OCU,God Was Showing Off,Bruno Mars,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,7vI4iTxDmgEN63liQHPEX1,The Romantic,211063,False,4,https://open.spotify.com/track/1sVBT215CDmVJvfy1E2OCU
3Ac4AjYkqsvop2ydbSAhTX,Why You Wanna Fight?,Bruno Mars,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,7vI4iTxDmgEN63liQHPEX1,The Romantic,254360,False,5,https://open.spotify.com/track/3Ac4AjYkqsvop2ydbSAhTX
4i4BVY2JiH4mDSLIBdNGKD,On My Soul,Bruno Mars,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,7vI4iTxDmgEN63liQHPEX1,The Romantic,174676,False,6,https://open.spotify.com/track/4i4BVY2JiH4mDSLIBdNGKD
0PV4VQCmE6Ujssr1bnswdF,Something Serious,Bruno Mars,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,7vI4iTxDmgEN63liQHPEX1,The Romantic,166458,False,7,https://open.spotify.com/track/0PV4VQCmE6Ujssr1bnswdF
0Sq6JK9kyC4MQa3KrJj5CB,Nothing Left,Bruno Mars,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,7vI4iTxDmgEN63liQHPEX1,The Romantic,214748,False,8,https://open.spotify.com/track/0Sq6JK9kyC4MQa3KrJj5CB
1myZ6GQewhAzMH2dKtKSWK,Dance With Me,Bruno Mars,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,7vI4iTxDmgEN63liQHPEX1,The Romantic,219287,False,9,https://open.spotify.com/track/1myZ6GQewhAzMH2dKtKSWK
4K09vJ27xCOreumtSuU6Ao,Silk Sonic Intro,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic","0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr",4VZ7jhV0wHpoNPCB7Vmiml,An Evening With Silk Sonic,63060,False,1,https://open.spotify.com/track/4K09vJ27xCOreumtSuU6Ao
4pryE6cN2gFL1FVF5fYINl,Leave The Door Open,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic","0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr",4VZ7jhV0wHpoNPCB7Vmiml,An Evening With Silk Sonic,242096,False,2,https://open.spotify.com/track/4pryE6cN2gFL1FVF5fYINl
7suB6D6uKX5DfPukdGaz0W,Fly As Me,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic","0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr",4VZ7jhV0wHpoNPCB7Vmiml,An Evening With Silk Sonic,219389,False,3,https://open.spotify.com/track/7suB6D6uKX5DfPukdGaz0W
6jGAh1bFnXt1Muj9zeHveZ,After Last Night (with Thundercat & Bootsy Collins),Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic, Thundercat, Bootsy Collins","0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr, 4frXpPxQQZwbCu3eTGnZEw, 5K0rbdBrs2tNXe5LeWMATT",4VZ7jhV0wHpoNPCB7Vmiml,An Evening With Silk Sonic,249444,False,4,https://open.spotify.com/track/6jGAh1bFnXt1Muj9zeHveZ
1oERlssLrpssCAY6Yqqs6c,Smokin Out The Window,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic","0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr",4VZ7jhV0wHpoNPCB7Vmiml,An Evening With Silk Sonic,197442,False,5,https://open.spotify.com/track/1oERlssLrpssCAY6Yqqs6c
5lka5RUbLVQGO94mKAPMRO,Put On A Smile,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic","0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr",4VZ7jhV0wHpoNPCB7Vmiml,An Evening With Silk Sonic,255455,False,6,https://open.spotify.com/track/5lka5RUbLVQGO94mKAPMRO
2K6vUau7bnZUamjbRSOOvJ,777,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic","0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr",4VZ7jhV0wHpoNPCB7Vmiml,An Evening With Silk Sonic,165000,True,7,https://open.spotify.com/track/2K6vUau7bnZUamjbRSOOvJ
3WTWh2WDk4j8GUCGj4xfOd,Skate,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic","0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr",4VZ7jhV0wHpoNPCB7Vmiml,An Evening With Silk Sonic,203122,False,8,https://open.spotify.com/track/3WTWh2WDk4j8GUCGj4xfOd
2ALh2jqA7KldpHMUHvRomw,Love's Train,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic","0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr",4VZ7jhV0wHpoNPCB7Vmiml,An Evening With Silk Sonic,307014,False,9,https://open.spotify.com/track/2ALh2jqA7KldpHMUHvRomw
2NqyjfDXy0XfXCSPXMsKzi,Blast Off,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic","0du5cEVh5yTK9QJze8zA0C, 3jK9MiCrA42lLAdMGUZpwa, 6PvvGcCY2XtUcSRld1Wilr",4VZ7jhV0wHpoNPCB7Vmiml,An Evening With Silk Sonic,284870,False,10,https://open.spotify.com/track/2NqyjfDXy0XfXCSPXMsKzi
3FNy4yzOhHhFBeA5p4ofoq,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,"Snoop Dogg, Wiz Khalifa, Bruno Mars","7hJcb9fa4alzcOq3EaNPoG, 137W8MRPWKqSmrBGDBFSop, 0du5cEVh5yTK9QJze8zA0C",1LMcmxhxL1g2GXj0X3w3sQ,"Young, Wild & Free (feat. Bruno Mars)",207346,False,1,https://open.spotify.com/track/3FNy4yzOhHhFBeA5p4ofoq
13LCYtAoDILgNyjHsPoPuO,Horses & Hellcats,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",157122,True,1,https://open.spotify.com/track/13LCYtAoDILgNyjHsPoPuO
4zUB3aKc82KZZrIGPB9cDK,A Bar Song (Tipsy),Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",171291,True,2,https://open.spotify.com/track/4zUB3aKc82KZZrIGPB9cDK
4AT6oabjRSi83lOiatjSA9,Last Of My Kind (feat. Paul Cauthen),Shaboozey,"Shaboozey, Paul Cauthen","3y2cIKLjiOlp1Np37WiUdH, 6yHM0XQEdu9sIlbILMaKBp",7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",201463,True,3,https://open.spotify.com/track/4AT6oabjRSi83lOiatjSA9
4GG8Rx7YMvZ1NbIEW8yZtF,Anabelle,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",186446,False,4,https://open.spotify.com/track/4GG8Rx7YMvZ1NbIEW8yZtF
3qUc4SlnZOeD6WjD3veU5X,East Of The Massanutten,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",237250,False,5,https://open.spotify.com/track/3qUc4SlnZOeD6WjD3veU5X
3qBFYSTDv3gJ31ZMNOYEwk,Highway,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",162077,False,6,https://open.spotify.com/track/3qBFYSTDv3gJ31ZMNOYEwk
5oHRAyZs4hMPRsyII0N54K,Let It Burn,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",224264,False,7,https://open.spotify.com/track/5oHRAyZs4hMPRsyII0N54K
4BqcHlpFg8DSKNaJvd9jLW,My Fault (feat. Noah Cyrus),Shaboozey,"Shaboozey, Noah Cyrus","3y2cIKLjiOlp1Np37WiUdH, 55fhWPvDiMpLnE4ZzNXZyW",7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",236012,False,8,https://open.spotify.com/track/4BqcHlpFg8DSKNaJvd9jLW
089VMmbbMbJE34u2C3sPvX,,,,0LyfQWJT6nXafLPZqxe9Of,7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",0,True,9,https://open.spotify.com/track/089VMmbbMbJE34u2C3sPvX
5V4Hmu30dqkcomozMFkCIe,Drink Don't Need No Mix (feat. BigXthaPlug),Shaboozey,"Shaboozey, BigXthaPlug","3y2cIKLjiOlp1Np37WiUdH, 6qxpnaukVayrQn6ViNvu9I",7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",133124,True,10,https://open.spotify.com/track/5V4Hmu30dqkcomozMFkCIe
0aNcni6E5x9xy5cWwIKUhA,Steal Her From Me,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",213126,False,11,https://open.spotify.com/track/0aNcni6E5x9xy5cWwIKUhA
1Q0STF75iyO3qbMvlZ9RB9,Finally Over,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",189086,False,12,https://open.spotify.com/track/1Q0STF75iyO3qbMvlZ9RB9
2iSfSJrho5XkU2NmAnZ9ZV,Amen,Shaboozey,"Shaboozey, Jelly Roll","3y2cIKLjiOlp1Np37WiUdH, 19k8AgwwTSxeaxkOuCQEJs",7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",197403,False,13,https://open.spotify.com/track/2iSfSJrho5XkU2NmAnZ9ZV
3dbSXSqBQJFuQVgJ5pRIfL,Hail Mary,Shaboozey,"Shaboozey, Sierra Ferrell","3y2cIKLjiOlp1Np37WiUdH, 3oVcF3VdpMuvMvLLyHPT4t",7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",164616,False,14,https://open.spotify.com/track/3dbSXSqBQJFuQVgJ5pRIfL
2bSp7973XonvsjQ5X73ESN,Fire And Gasoline,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",192609,False,15,https://open.spotify.com/track/2bSp7973XonvsjQ5X73ESN
5gzvQcZP8XKPq9hTVLyUK4,Blink Twice,Shaboozey,"Shaboozey, Myles Smith","3y2cIKLjiOlp1Np37WiUdH, 3bO19AOone0ubCsfDXDtYt",7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",156721,False,16,https://open.spotify.com/track/5gzvQcZP8XKPq9hTVLyUK4
4izQNhcqRT0tuqh9dWTKvi,Good News,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",199209,False,17,https://open.spotify.com/track/4izQNhcqRT0tuqh9dWTKvi
2buTmoOVsN9Sc5tzOFD1um,Chrome - Bonus,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,7h7fjoD137eLq9B3KHWXtW,"Where I've Been, Isn't Where I'm Going: The Complete Edition",145321,True,18,https://open.spotify.com/track/2buTmoOVsN9Sc5tzOFD1um
2aP9pWbPvh5kVIIGJoyFLW,Horses & Hellcats,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,0DLvFVIfwt3OHdK9kGeEM3,"Where I've Been, Isn't Where I'm Going",157122,True,1,https://open.spotify.com/track/2aP9pWbPvh5kVIIGJoyFLW
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,0DLvFVIfwt3OHdK9kGeEM3,"Where I've Been, Isn't Where I'm Going",171291,True,2,https://open.spotify.com/track/5fZJQrFKWQLb7FpJXZ1g7K
5BmmDKMuVvqENYA6g750OX,Last Of My Kind (feat. Paul Cauthen),Shaboozey,"Shaboozey, Paul Cauthen","3y2cIKLjiOlp1Np37WiUdH, 6yHM0XQEdu9sIlbILMaKBp",0DLvFVIfwt3OHdK9kGeEM3,"Where I've Been, Isn't Where I'm Going",201463,True,3,https://open.spotify.com/track/5BmmDKMuVvqENYA6g750OX
2GeK971PzUJqSJc7mFVIMI,Anabelle,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,0DLvFVIfwt3OHdK9kGeEM3,"Where I've Been, Isn't Where I'm Going",186446,False,4,https://open.spotify.com/track/2GeK971PzUJqSJc7mFVIMI
7v5tgFwXiGLprowkrOEaMu,East Of The Massanutten,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,0DLvFVIfwt3OHdK9kGeEM3,"Where I've Been, Isn't Where I'm Going",237250,False,5,https://open.spotify.com/track/7v5tgFwXiGLprowkrOEaMu
3RqAMGLj3hnSCHUGXpcuIG,Highway,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,0DLvFVIfwt3OHdK9kGeEM3,"Where I've Been, Isn't Where I'm Going",162077,False,6,https://open.spotify.com/track/3RqAMGLj3hnSCHUGXpcuIG
6cumvBZMlyO9aO4OjTDFZ2,Let It Burn,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,0DLvFVIfwt3OHdK9kGeEM3,"Where I've Been, Isn't Where I'm Going",224264,False,7,https://open.spotify.com/track/6cumvBZMlyO9aO4OjTDFZ2
3T3sbHYwPvhTCfEeUtvbMF,My Fault (feat. Noah Cyrus),Shaboozey,"Shaboozey, Noah Cyrus","3y2cIKLjiOlp1Np37WiUdH, 55fhWPvDiMpLnE4ZzNXZyW",0DLvFVIfwt3OHdK9kGeEM3,"Where I've Been, Isn't Where I'm Going",236012,False,8,https://open.spotify.com/track/3T3sbHYwPvhTCfEeUtvbMF
27QKdaqsOcLodD31PuYFZJ,Vegas,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,0DLvFVIfwt3OHdK9kGeEM3,"Where I've Been, Isn't Where I'm Going",181742,True,9,https://open.spotify.com/track/27QKdaqsOcLodD31PuYFZJ
1WhCAd5sv7rIO78kVgFxIt,Drink Don't Need No Mix (feat. BigXthaPlug),Shaboozey,"Shaboozey, BigXthaPlug","3y2cIKLjiOlp1Np37WiUdH, 6qxpnaukVayrQn6ViNvu9I",0DLvFVIfwt3OHdK9kGeEM3,"Where I've Been, Isn't Where I'm Going",133124,True,10,https://open.spotify.com/track/1WhCAd5sv7rIO78kVgFxIt
6qvVqQWjK6T05IZFpCCLUB,Steal Her From Me,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,0DLvFVIfwt3OHdK9kGeEM3,"Where I've Been, Isn't Where I'm Going",213126,False,11,https://open.spotify.com/track/6qvVqQWjK6T05IZFpCCLUB
0KumL9pDXKGH98hnrpxrSN,Finally Over,Shaboozey,Shaboozey,3y2cIKLjiOlp1Np37WiUdH,0DLvFVIfwt3OHdK9kGeEM3,"Where I've Been, Isn't Where I'm Going",189086,False,12,https://open.spotify.com/track/0KumL9pDXKGH98hnrpxrSN
5JohqVmg1klBjyUywPuFiK,Can't Help Falling In Love - EPiC Intro,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,21343,False,1,https://open.spotify.com/track/5JohqVmg1klBjyUywPuFiK
2iKbH5LC7OnnrPugyOv9XC,Also Sprach Zarathustra/An American Trilogy - EPiC Version,Elvis Presley,"Elvis Presley, Royal Philharmonic Orchestra","43ZHCT0cAZBISjO8DG9PnE, 0MvSBMGRQJY3mRwIbJsqF1",4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,109674,False,2,https://open.spotify.com/track/2iKbH5LC7OnnrPugyOv9XC
7afxQxJpywkAueN89eHhpR,That's All Right - EPiC Version,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,122422,False,3,https://open.spotify.com/track/7afxQxJpywkAueN89eHhpR
6SynsynLtlx7uhiF72fdGJ,Tiger Man - EPiC Version,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,101130,False,4,https://open.spotify.com/track/6SynsynLtlx7uhiF72fdGJ
0ArOckVnMzHCbmNBsv4ZPG,Wearin' That Night Life Look,Elvis Presley,"Elvis Presley, Jamieson Shaw","43ZHCT0cAZBISjO8DG9PnE, 1lqJXtQ5gmLJN3gJEYj7e5",4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,192884,False,5,https://open.spotify.com/track/0ArOckVnMzHCbmNBsv4ZPG
4PkbBdG56Gi0FWhThDfTDS,Hound Dog - EPiC Version,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,80784,False,6,https://open.spotify.com/track/4PkbBdG56Gi0FWhThDfTDS
6VNOPXE8uUJIpAn1xIamex,Polk Salad Annie - EPiC Version,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,343175,False,7,https://open.spotify.com/track/6VNOPXE8uUJIpAn1xIamex
61deaSTjvMD3ZbCIsYcKvy,You've Lost That Loving Feeling - EPiC Version,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,261017,False,8,https://open.spotify.com/track/61deaSTjvMD3ZbCIsYcKvy
0GKkN3FQIpMh3s08scmgNn,Little Sister/Get Back - EPiC Version,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,184147,False,9,https://open.spotify.com/track/0GKkN3FQIpMh3s08scmgNn
65ySg7wNl6fi14v7RXqUZs,Burning Love - EPiC Version,Elvis Presley,"Elvis Presley, Royal Philharmonic Orchestra","43ZHCT0cAZBISjO8DG9PnE, 0MvSBMGRQJY3mRwIbJsqF1",4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,202574,False,10,https://open.spotify.com/track/65ySg7wNl6fi14v7RXqUZs
0kNCRCxK7Ls0lMMIeY6YtH,Never Been To Spain - EPiC Version,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,135232,False,11,https://open.spotify.com/track/0kNCRCxK7Ls0lMMIeY6YtH
34iVhVaDknp0qP5JPRwiFt,Love Me - Jamieson Shaw Remix,Elvis Presley,"Elvis Presley, Jamieson Shaw","43ZHCT0cAZBISjO8DG9PnE, 1lqJXtQ5gmLJN3gJEYj7e5",4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,229218,False,12,https://open.spotify.com/track/34iVhVaDknp0qP5JPRwiFt
0WM5qWQOoefMVuuRxRTkU3,I Can't Stop Loving You - EPiC Version,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,133252,False,13,https://open.spotify.com/track/0WM5qWQOoefMVuuRxRTkU3
19LUFTUYhHHRZkSoJc4zNk,Are You Lonesome Tonight? - EPiC Version,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,107465,False,14,https://open.spotify.com/track/19LUFTUYhHHRZkSoJc4zNk
0cIRIoe8OhjwDnybh8amCm,Always On My Mind - EPiC Version,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,150937,False,15,https://open.spotify.com/track/0cIRIoe8OhjwDnybh8amCm
59E42EwG9QYneEoU5HajAU,How Great Thou Art - EPiC Version,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,171554,False,16,https://open.spotify.com/track/59E42EwG9QYneEoU5HajAU
6ge5Sn3fqhVQeAokjBPpCp,Oh Happy Day - EPiC Version,Elvis Presley,"Elvis Presley, Jamieson Shaw","43ZHCT0cAZBISjO8DG9PnE, 1lqJXtQ5gmLJN3gJEYj7e5",4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,191379,False,17,https://open.spotify.com/track/6ge5Sn3fqhVQeAokjBPpCp
6xeSocn0rr0DpsXxATXwfP,A Big Hunk O' Love - EPiC Version,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,126853,False,18,https://open.spotify.com/track/6xeSocn0rr0DpsXxATXwfP
11aMJIzGdc6kXgAWOoItQF,Bridge Over Troubled Water - EPiC Version,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,254213,False,19,https://open.spotify.com/track/11aMJIzGdc6kXgAWOoItQF
780COjhFPgCBQYW7GB2nQL,In the Ghetto - Jamieson Shaw Remix,Elvis Presley,"Elvis Presley, Jamieson Shaw","43ZHCT0cAZBISjO8DG9PnE, 1lqJXtQ5gmLJN3gJEYj7e5",4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,249915,False,20,https://open.spotify.com/track/780COjhFPgCBQYW7GB2nQL
0sc1Hk9xPcOZDqabjkoiPk,Walk A Mile In My Shoes - EPiC Version,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,120413,False,21,https://open.spotify.com/track/0sc1Hk9xPcOZDqabjkoiPk
45U8rfdzEnlcUSY1pnaIGV,Suspicious Minds - EPiC Version,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,290212,False,22,https://open.spotify.com/track/45U8rfdzEnlcUSY1pnaIGV
7BloQZlPZTFnPyIEIVoz4U,Bring The Curtain Down - EPiC Outro,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,70968,False,23,https://open.spotify.com/track/7BloQZlPZTFnPyIEIVoz4U
54WEDBp8A1nlxdiQqONjqW,Can't Help Falling In Love - EPiC Version,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,116652,False,24,https://open.spotify.com/track/54WEDBp8A1nlxdiQqONjqW
1KPvGo3tRE02EW6bHw7pYy,American David - EPiC Version,Bono,"Bono, Elliott Wheeler","0m2Wc2gfNUWaAuBK7URPIJ, 4VY8Z1QAHQybZ0xKjwZcrV",4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,48832,False,25,https://open.spotify.com/track/1KPvGo3tRE02EW6bHw7pYy
6PH6ESNF5ZiAHN9xIUveX5,A Change Of Reality (Do You Miss Me?),Elvis Presley,"Elvis Presley, Jamieson Shaw","43ZHCT0cAZBISjO8DG9PnE, 1lqJXtQ5gmLJN3gJEYj7e5",4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,190342,False,26,https://open.spotify.com/track/6PH6ESNF5ZiAHN9xIUveX5
2gMdBv8IRbbAlimoQl7jbn,Don't Fly Away (PNAU Remix),Elvis Presley,"Elvis Presley, PNAU","43ZHCT0cAZBISjO8DG9PnE, 6n28c9qs9hNGriNa72b26u",4S8nDTu7CK8g8Cf3sS3JXC,EPiC: Elvis Presley in Concert - Original Motion Picture Soundtrack,248562,False,27,https://open.spotify.com/track/2gMdBv8IRbbAlimoQl7jbn
22roPr2PQno2tmSXXZ4cvE,Burning Love,Elvis Presley,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,4zUZv055gk4daN0VusN3gw,Sunset Boulevard,182011,False,1,https://open.spotify.com/track/22roPr2PQno2tmSXXZ4cvE
